grid_scores
-0.0714998182125231
-0.05745119636154274
-0.0509657817589267
-0.0485091033974627
-0.04600642602925518
-0.04056865202714245
-0.038884182138214554
-0.03755366142660257
-0.03511690436045528
-0.03487104634542674
-0.03345385848491491
-0.034003489100894096
-0.03340829563973684
-0.03328110927384605
-0.033246525623023514
-0.0329715183498503
-0.033116280903913345
-0.0325203652659449
-0.03220905156839512
-0.032125198091962195
-0.03145085999147617
-0.03137407776595569
-0.03147263113156108
-0.03191690618457414
-0.031330702547013575
-0.031231260543017576
-0.03099040276285171
-0.031274447189053665
-0.03144724492745412
-0.030771427279260594
-0.03067735483203172
-0.03083992268970685
-0.030576180795438623
-0.030388663518141262
-0.030827957796156942
-0.030742096708277034
-0.03046574170747112
-0.030512516275703987
-0.030507600558772552
-0.03049640309170317
-0.030261065791856924
-0.03075414294617888
-0.030438711111414597
-0.02980201469478761
-0.030058990251343343
-0.02998582749841555
-0.02997657509033149
-0.029807098605992843
-0.03004400479066438
-0.029741242668859313
-0.03006414878392365
-0.030600526568525445
-0.030128081208566727
-0.02999997206316569
-0.029933274417581545
-0.029734265569982904
-0.029992839555459137
-0.029951652513091155
-0.030248176507472902
-0.030131755098084356
-0.030148239684254986
-0.029986362454373118
-0.029804499963356518
-0.030466944230956517
-0.029858195155166623
-0.030063480907233358
-0.030243375187184236
-0.03051768596869455
-0.029910422088758815
-0.029618023090368845
-0.03021589295824075
-0.029908772355760244
-0.0300453108282016
-0.02996486039122608
-0.029688365325963677
-0.029986539476901008
-0.029715590042201912
-0.029954744857586164
-0.02997155737693772
-0.02978033908641231
-0.029495194085409442
-0.030089028905092324
-0.029756405102713455
-0.02984712766038914
-0.030195297416825768
-0.030308081608606558
-0.029997156156722576
-0.030017457506302976
-0.030030961082115858
-0.029652103996233005
-0.0296794729031093
-0.03004237808651606
-0.03002249744578883
-0.030306403842807073
-0.029599263135635455
-0.030042595352522565
-0.030053295515193517
-0.02984787545969415
-0.029612333679061797
-0.030194932542122833
-0.030036391870962374
-0.029684021579108898
-0.029839311482321402
-0.029986502771527545
-0.029883103907729303
-0.029683765048280897
-0.03013944530921673
-0.02954745882766745
-0.02965114128762133
-0.029509821082589156
-0.029700805574475277
-0.029822922060953154
-0.02977513529300979
-0.030138382350179217
-0.029915054051085698
-0.02994467927783877
-0.030055570594100946
-0.030179367837237254
-0.029455665677967445
-0.029883637861878844
-0.029875613234483196
-0.029924423369000537
-0.02977449042663134
-0.029712714752952674
-0.03031169971759131
-0.029547885595099615
-0.029467308222931116
-0.030169010341903613
-0.029907864566510074
-0.02986282513777556
-0.029602479764854056
-0.029757974322639602
-0.02980442946897948
-0.029746299204396198
-0.029421974454631978
-0.03036813145751068
-0.030115091279983602
-0.030349329006233477
-0.02984082856057363
-0.02990528810202825
-0.029610897910831234
-0.030018430388058726
-0.02987872865945871
-0.029833305384089237
-0.02985718631556229
-0.030278840172170907
-0.029993225565350567
-0.029959696533776337
-0.03013625237786678
-0.030033276031383033
-0.030462817439719535
-0.029994300861190197
-0.029925303034900312
-0.029978928350875584
-0.030021315453384257
-0.02986114856510581
-0.029779080400958974
-0.029779682362733883
-0.02965860202385253
-0.029681625397568422
-0.029963949825766938
-0.029841035689416706
-0.030104903253584493
-0.029815418463639876
-0.029529852325268308
-0.029994143791457355
-0.029992984867901896
-0.03017705748301412
-0.029564283239437217
-0.030008076551003092
-0.030214707035568333
-0.030272831438459637
-0.03002047496548883
-0.0298938173975556
-0.0301207748030105
-0.029795738194438474
-0.02988638257825802
-0.030333007796597013
-0.030030523630587447
-0.029557555170108572
-0.029529641990290578
-0.029959655081296527
-0.030066495335260967
-0.030118426673523335
-0.030405280114754112
-0.030135910209977863
-0.029967160602094867
-0.029938589430183606
-0.030005955653174925
-0.030608700597817867
-0.0301795858449249
-0.030472172471006975
-0.03043967402370259
-0.030118505962059533
-0.029750861266682527
-0.029561322257426796
-0.029748266178579046
-0.029487892335636166
-0.029656966251358653
-0.030040386145707552
-0.029883944863506595
-0.030018921536576232
-0.03022521665072591
-0.029846693997707518
-0.029764395231145345
-0.02989492626479453
-0.02997343512538761
-0.029908755570348427
-0.030333697457152108
-0.029741742316244536
-0.029808326504134435
-0.030042053080187835
-0.030393918395684828
-0.030252674054006
-0.029794762939358843
-0.02993976394108767
-0.029617803977480733
-0.029594276574797053
-0.02944560917910099
-0.029666077162665273
-0.029652379832012153
-0.02960064044450648
-0.029529838242139495
-0.030351503300924364
-0.02971503967036717
-0.03002583480341885
-0.029521237295941867
-0.02989155885767612
-0.030187159346265834
-0.029370290272437084
-0.030296635640092474
-0.03050992235254178
-0.030056436255322654
-0.029661099758481045
-0.02989523242303398
-0.030061382120254544
-0.029897232772003214
-0.029558606742942743
-0.029799786617497947
-0.029771497669552782
-0.030252107938293516
-0.03013239744926848
-0.029710196781511107
-0.030096560538916
-0.030027415176754984
-0.0299812366745222
-0.029746465049017255
-0.029930184631444656
-0.030320265214390362
-0.029967705284178258
-0.029801215077443675
-0.029725570261902222
-0.030062515599438233
-0.030184169345346085
-0.02986405035240664
-0.029951931484574083
-0.029808029146968878
-0.030313926256636592
-0.02998852406762737
-0.030348204193109872
-0.03045615478345809
-0.029840356021156873
-0.029923240193922084
-0.03026106612294711
-0.029907457193326437
-0.030054755328418403
-0.029615457535467803
-0.02999254634113978
-0.030287725662515162
-0.029934929750831323
-0.02985845600866327
-0.029813118900638803
-0.02988850524676943
-0.03000271250686874
-0.029506631335169044
-0.02953132904724041
-0.02981031144157013
-0.02942398582662098
-0.029902180751181805
-0.02979860405587561
-0.02961400197128975
-0.029985061782449696
-0.029482576214234592
-0.029729053781241944
-0.029768627292877204
-0.02926817907821693
-0.02972399092664345
-0.029844940156206718
-0.02987646836480713
-0.0294975607990188
-0.030009389015843834
-0.030042996262543704
-0.029937344093370705
-0.02961824730917101
-0.029642322113682625
-0.029973644494236888
-0.02991426214514632
-0.03030227015369365
-0.030362187507316625
-0.029883381172416446
-0.029919580754516818
-0.030172604138602732
-0.029516641371493534
-0.03029963079530884
-0.030277298602746878
-0.03021336464473271
-0.029149069384733668
-0.030403404041490778
-0.02986002989337397
-0.02988362663900341
-0.0302559675284002
-0.030082142360872137
-0.029766814196425795
-0.029852051270258563
-0.02964384560079658
-0.030372799316537476
-0.029960849520180643
-0.029970453583403934
-0.029698575827794678
-0.0298678114691191
-0.029819715802817254
-0.030228080792084427
-0.029851737081265574
-0.03037501826000491
-0.030177171867862673
-0.030085756034027255
-0.029523338781130132
-0.029610568164787205
-0.030102803830198987
-0.02943703577352837
-0.030392454636943244
-0.03011656939796758
-0.03006199687890635
-0.02991445544824282
-0.030055406946846146
-0.02994646022018659
-0.029748642278067276
-0.029772126635200503
-0.029981648982305164
-0.03003320981354133
-0.02955904406364084
-0.02947657936952236
-0.030602137849130677
-0.029641679737455996
-0.029930421449194944
-0.029771386923302678
-0.029869455081253195
-0.029854741511944116
-0.029953976608039397
-0.03016134580191382
-0.029429284402621846
-0.029653123158269602
-0.029908947835244882
-0.03025223062312249
-0.03015072231958818
-0.029568553031027067
-0.0295257466128807
-0.030099192712586164
-0.02985889395267401
-0.030019917941694303
-0.030001825249984026
-0.030044509377999868
-0.029969146855054186
-0.029483440025606378
-0.029958586112169498
-0.02979724565278764
-0.029746033907552406
-0.03008781069910927
-0.0300220641596242
-0.02977645621058922
-0.029806428400943295
-0.029560592293601418
-0.029748966978767055
-0.029902695730795053
-0.02949364548734541
-0.03012435415160879
-0.0298412575992268
-0.02992727893230739
-0.029989098660084423
-0.029868681542274067
-0.029249890444228998
-0.029934426108841488
-0.03000819399666189
-0.03009202046841538
-0.029690896659460935
-0.03012332604512341
-0.02988328437572122
-0.029979454348921193
-0.029921688994017665
-0.030442531756513465
-0.029519973008115784
-0.029617436639398663
-0.030200187674252376
-0.02999044198328016
-0.02973485071004998
-0.029932038983170307
-0.02973662740955464
-0.029501068349477095
-0.02975210031395381
-0.02992632838256053
-0.02940207153025668
-0.029737539475225967
-0.029880098044439068
-0.029607828010020144
-0.030005710649122684
-0.029968449181678757
-0.029320565309664388
-0.029778110136229385
-0.029647641644991368
-0.030043630985875102
-0.029752908667922053
-0.029457383616298537
-0.029833229746670364
-0.029939090715676964
-0.0300885422548264
-0.030067111175644378
-0.029770335746091732
-0.029905105611633724
-0.030269337625927713
-0.029674761771343917
-0.030154408847373183
-0.029993488499111987
-0.029771079055651073
-0.030217309498352118
-0.029599386447937755
-0.029461856337932836
-0.029802299220193163
-0.029437923036501827
-0.030546317758737295
-0.02995256026288574
-0.030231358427918804
-0.030118152960650846
-0.030247922437105213
-0.02978587590240257
-0.030043167789489122
